-0.810770 0.069110 -0.643167
0.013910 0.059570 0.053995
-0.718420 0.017920 -0.600538
0.052790 -0.000630 0.044614
-0.854730 3.615300 1.826845
0.126290 3.389580 2.504590
-0.531750 3.138180 1.765151
-0.097790 2.978140 2.022394
0.563490 2.886140 2.521778
0.444200 2.800650 2.359507
-0.335170 2.764560 1.668754
-0.957530 2.623620 1.037877
-0.665240 2.579300 1.256023
-0.171410 2.527130 1.640643
0.024190 2.465030 1.763687
-0.338080 2.384550 1.397562
0.274240 2.347500 1.894012
-0.278150 2.278450 1.373692
-1.081890 2.239860 0.660369
-0.158960 2.190330 1.413116
0.228450 2.135750 1.705198
0.330400 2.093550 1.762377
-0.207400 2.038500 1.264410
-0.245980 2.001860 1.205572
-0.443090 1.969460 1.014418
-0.050530 1.934110 1.324492
0.400620 1.911810 1.693804
1.241830 1.864150 2.378121
1.788470 1.832350 2.822222
1.631900 1.781080 2.652328
1.043540 1.753590 2.130692
1.092760 1.738630 2.162126
1.160370 1.692770 2.187407
1.073830 1.655120 2.086918
0.620540 1.619680 1.674951
-0.390320 1.593270 0.793453
-0.877340 1.580900 0.369009
-0.820200 1.530470 0.382121
-1.635710 1.519250 -0.321894
-0.814250 1.479150 0.350911
-1.205270 1.459240 0.003076
-0.721020 1.432150 0.397254
-0.906070 1.406760 0.221350
-1.007070 1.377690 0.114586
-0.073640 1.361680 0.899997
-0.340740 1.321000 0.643248
0.401430 1.306740 1.266647
-0.409870 1.272210 0.549742
0.087970 1.261020 0.966763
0.646590 1.229460 1.421259
0.750590 1.206300 1.493652
0.240560 1.181760 1.040961
-0.304300 1.155470 0.557304
0.301940 1.134700 1.060076
-0.229730 1.112550 0.590605
0.160480 1.085050 0.904224
-0.241850 1.065830 0.547224
0.847530 1.026410 1.449194
1.205790 1.002090 1.737791
0.677480 0.979970 1.271209
1.047430 0.971900 1.581275
0.198950 0.949630 0.841304
-0.070370 0.912510 0.585177
-0.336230 0.892920 0.344400
-1.139010 0.861610 -0.362956
-0.917460 0.856180 -0.177690
-0.604820 0.831840 0.071954
-0.484680 0.813210 0.161326
-0.042500 0.775410 0.512022
-1.028960 0.762270 -0.339266
-0.424640 0.739340 0.160339
-0.773710 0.713880 -0.155613
0.070870 0.694610 0.551655
-0.503090 0.661800 0.038549
-0.314030 0.649990 0.191571
0.291460 0.628460 0.693165
0.416420 0.607530 0.785025
0.917080 0.582400 1.194596
0.991380 0.554990 1.238633
1.544360 0.544790 1.703418
1.509000 0.512500 1.650404
1.724040 0.497690 1.823480
1.829670 0.462810 1.888977
1.620620 0.451400 1.702474
1.329450 0.415880 1.428828
1.352860 0.398990 1.436867
1.681320 0.388700 1.709949
1.007910 0.362610 1.116709
0.406600 0.336760 0.585180
0.688240 0.307710 0.805033
1.550170 0.293290 1.530540
1.844570 0.267480 1.763576
0.851490 0.239270 0.895982
1.392730 0.207140 1.335240
0.978760 0.201510 0.977913
1.180250 0.163530 1.123040
0.518510 0.154900 0.552107
-0.398180 0.125540 -0.251098
-0.507930 0.095770 -0.365826
-0.561140 0.070370 -0.429204
-0.181340 0.048020 -0.120828
-1.397380 0.033970 -1.168718
-0.232560 0.005140 -0.194868
-0.129330 -0.033470 -0.134057
-0.134130 3.320050 2.233143
0.394920 3.105430 2.532956
-0.030710 2.999980 2.095094
0.359660 2.957640 2.398356
-1.457780 2.776190 0.718770
-1.043100 2.711400 1.026908
-0.640730 2.631540 1.313883
-0.471200 2.558910 1.407228
0.446970 2.539530 2.177232
0.477090 2.459840 2.146591
0.245200 2.415820 1.917534
0.579130 2.351460 2.157052
-0.042750 2.261960 1.562958
-0.084950 2.252350 1.520143
0.360730 2.163540 1.837756
0.153890 2.158360 1.657544
0.265140 2.075930 1.694215
-0.567610 2.058940 0.971405
-0.575580 2.013140 0.932217
-0.474000 1.957400 0.979507
-0.322730 1.952320 1.105031
0.194610 1.888940 1.501792
0.640730 1.877130 1.874229
1.580900 1.816460 2.633814
1.837740 1.787230 2.832372
1.570500 1.765380 2.588818
1.366120 1.720730 2.382796
1.299130 1.695930 2.308080
1.153030 1.662060 2.159427
0.455570 1.622480 1.536120
0.522240 1.607700 1.582575
0.364210 1.574810 1.424432
-0.285710 1.550170 0.852267
-0.597910 1.512920 0.559448
-0.708720 1.481400 0.442578
-1.106990 1.465810 0.091609
-0.965090 1.430760 0.187944
-0.534930 1.408780 0.539567
-0.464210 1.366120 0.569765
-0.210980 1.344770 0.770813
-0.700040 1.328240 0.341686
-0.211500 1.299710 0.738507
-0.185420 1.273900 0.742517
-0.303250 1.245090 0.621572
0.680320 1.213600 1.438834
0.639500 1.192920 1.389369
0.361530 1.167270 1.133970
0.774730 1.146230 1.471780
0.047270 1.133270 0.841690
-0.579430 1.107910 0.288836
0.103080 1.073830 0.847297
0.469800 1.066270 1.154966
0.753580 1.029810 1.371406
0.559380 1.018370 1.197557
1.076510 0.989330 1.618421
0.563790 0.965890 1.164212
-0.078660 0.942180 0.599081
-0.113420 0.914790 0.550044
0.208170 0.895160 0.810658
-0.826180 0.868900 -0.090784
-0.301940 0.850050 0.343354
-1.008320 0.824420 -0.277702
-1.250000 0.802090 -0.499778
-0.403880 0.786630 0.211498
-0.681900 0.768320 -0.038754
-1.214650 0.736710 -0.515836
-0.984440 0.705820 -0.341182
-0.638570 0.680950 -0.063549
-1.033650 0.661490 -0.414531
-0.142480 0.645040 0.334498
0.357260 0.620540 0.743729
0.639190 0.609940 0.976876
1.140930 0.581210 1.384822
1.228390 0.558500 1.443416
1.473190 0.533480 1.634674
1.486680 0.520520 1.637024
2.116530 0.498260 2.158894
1.196500 0.461970 1.347939
1.280700 0.452510 1.413119
1.214130 0.427110 1.338337
0.267740 0.394380 0.507399
0.586560 0.380870 0.769976
0.278930 0.365280 0.496374
0.606930 0.336490 0.755982
1.713070 0.304040 1.677185
2.393250 0.294080 2.250713
2.009350 0.273720 1.908637
0.745950 0.249080 0.812834
0.959510 0.217400 0.972718
1.084600 0.185670 1.057053
1.044830 0.172430 1.013745
0.698120 0.157950 0.707570
-0.990150 0.114170 -0.764416
-1.001260 0.097030 -0.786018
-1.029380 0.084700 -0.818739
-1.166280 0.048520 -0.961173
-0.717440 0.014660 -0.602007
-0.100810 0.008650 -0.079930
-0.173190 -0.026950 -0.166883
-0.048520 -0.037480 -0.067917
0.714850 3.215980 2.884204
-0.164800 3.023340 1.997159
0.151100 2.920030 2.193745
-1.065830 2.855270 1.109238
-1.301460 2.753290 0.836004
-0.639500 2.673790 1.344808
-0.748270 2.608270 1.205637
0.311130 2.521070 2.048232
0.040990 2.434800 1.756651
0.257360 2.371830 1.896808
0.033220 2.343570 1.685509
0.716470 2.268480 2.215603
0.257100 2.233740 1.798941
0.223560 2.204350 1.749531
-0.120740 2.148170 1.415928
-1.521640 2.104900 0.189588
-1.410810 2.056860 0.250218
-0.923970 2.030560 0.647165
-0.199210 1.971210 1.223820
0.523970 1.948960 1.825359
0.013410 1.894940 1.351371
0.821610 1.872770 2.025536
1.356630 1.825670 2.448900
1.998150 1.807400 2.983553
1.855670 1.750110 2.821428
0.849330 1.719630 1.940911
0.345790 1.708740 1.503412
1.090030 1.675170 2.114923
0.597010 1.646310 1.673697
0.099300 1.602250 1.217720
0.701330 1.575680 1.712797
0.632750 1.533710 1.624583
-0.409600 1.515290 0.721856
0.193840 1.498900 1.225335
-0.445030 1.468020 0.658190
-0.568790 1.430060 0.525712
-0.666490 1.416940 0.433043
-1.673140 1.368040 -0.460764
-1.076960 1.341060 0.029030
-0.648750 1.334320 0.389764
-0.548860 1.312060 0.459285
-0.659620 1.277860 0.340563
-0.076650 1.242370 0.813063
-0.226390 1.234280 0.679532
0.933620 1.208900 1.651716
0.148560 1.175240 0.957824
0.451680 1.156440 1.203260
-0.545950 1.130420 0.333330
-0.961900 1.105600 -0.039256
-0.999610 1.083700 -0.086929
0.094260 1.044830 0.819262
-0.740330 1.020900 0.089974
-0.826890 1.004580 0.004551
0.458910 0.974720 1.080935
-0.106610 0.954360 0.583837
-0.219710 0.937110 0.475103
0.152870 0.913650 0.776531
-0.182360 0.896290 0.478119
-0.395460 0.865250 0.274278
-0.050780 0.836450 0.548116
-0.533480 0.827590 0.129841
-0.598810 0.791420 0.048502
-0.520230 0.778120 0.106170
-0.594020 0.762940 0.032452
-0.459740 0.727860 0.122262
-1.125210 0.711620 -0.457235
-1.222020 0.690790 -0.554597
-0.113160 0.662110 0.371594
0.591930 0.653400 0.967267
-0.103080 0.618720 0.349517
0.697800 0.593420 1.015221
1.378330 0.570560 1.579925
1.299710 0.566140 1.509693
1.509780 0.537530 1.668769
1.297960 0.504800 1.464826
1.060980 0.499680 1.258930
2.130870 0.473720 2.153782
1.142370 0.451680 1.294460
1.622480 0.432330 1.690577
0.730150 0.395460 0.902854
0.637650 0.380600 0.813393
0.508790 0.348720 0.680862
2.018880 0.324840 1.952918
2.138210 0.320090 2.051414
2.111840 0.293030 2.009772
0.824770 0.258140 0.886518
0.829360 0.244170 0.880557
1.230530 0.224330 1.208948
0.362070 0.188230 0.442145
0.797600 0.161750 0.795169
0.418610 0.139440 0.455905
-0.722320 0.129830 -0.524735
-0.816350 0.104090 -0.623196
-0.626020 0.078160 -0.479074
0.257880 0.046510 0.253002
-0.354850 0.018680 -0.289675
-0.272680 0.009650 -0.225923
-0.007900 -0.018420 -0.019768
-0.510500 -0.052040 -0.472537
0.029710 -0.066850 -0.021911
0.536660 3.075710 2.632923
-0.501390 2.938320 1.649743
-1.462880 2.826910 0.750281
-1.306150 2.721430 0.809473
-1.017110 2.647870 1.004169
-0.297740 2.600820 1.584920
-0.104340 2.503420 1.681125
-0.383840 2.454710 1.408114
-0.368230 2.388880 1.374889
-0.122500 2.332010 1.544420
0.074390 2.275100 1.672234
-0.208680 2.218800 1.390809
-0.186440 2.201510 1.397566
-0.643810 2.145660 0.967685
-0.978350 2.114180 0.659877
-0.455010 2.036500 1.051648
-0.128060 2.005590 1.308860
-1.017530 1.965990 0.521649
-0.623590 1.930860 0.833057
0.212010 1.907160 1.529528
0.184140 1.865580 1.476338
1.479900 1.813860 2.545766
2.086870 1.801020 3.054768
0.980780 1.764190 2.084619
0.500250 1.715250 1.639855
0.199720 1.690670 1.365956
0.748930 1.663060 1.815213
0.150840 1.620620 1.274701
-0.144000 1.598640 1.007497
0.397630 1.573080 1.451734
0.098040 1.546020 1.176884
0.220730 1.529660 1.270038
0.805550 1.490470 1.741501
0.326690 1.470970 1.318980
-1.322810 1.423120 -0.122791
-1.981810 1.401380 -0.700655
-1.601350 1.380930 -0.390373
-1.479900 1.357260 -0.303446
-1.189360 1.313250 -0.086574
-0.164040 1.289860 0.772052
-0.231020 1.281270 0.708807
0.657750 1.252740 1.447246
0.241850 1.221490 1.070156
0.507650 1.208380 1.287760
1.071600 1.163320 1.737259
-0.205350 1.156930 0.642796
-0.576170 1.126150 0.304516
-0.249600 1.096410 0.562232
-1.349120 1.082340 -0.386216
-0.960710 1.058780 -0.071347
-0.680950 1.041380 0.155140
-0.430680 1.012920 0.348634
-0.173700 0.984030 0.547552
-0.779140 0.959120 0.013163
-0.426290 0.948060 0.306518
-0.197160 0.914030 0.478030
0.521380 0.900040 1.081450
0.332780 0.864520 0.895353
-0.831480 0.839300 -0.116238
-1.278420 0.820200 -0.511231
0.295650 0.805900 0.822210
-0.302460 0.783220 0.295654
-1.729610 0.759260 -0.939437
-0.797260 0.726550 -0.166756
-1.032790 0.707430 -0.381313
-0.616900 0.693330 -0.036299
-0.813900 0.671190 -0.220104
-0.534640 0.643810 -0.001101
-0.172680 0.616290 0.288391
0.109130 0.591930 0.511706
1.291590 0.585670 1.516572
1.378980 0.567900 1.578599
0.600910 0.525700 0.884635
0.531750 0.523390 0.823970
0.130080 0.488350 0.456346
1.338600 0.469240 1.474369
1.604970 0.448070 1.686761
0.931680 0.426560 1.096862
1.286410 0.404700 1.384186
0.684120 0.387890 0.858213
1.236970 0.348190 1.302027
2.030560 0.337020 1.971501
1.603160 0.319300 1.594162
1.480650 0.284410 1.464922
0.509650 0.257360 0.616994
0.673390 0.231790 0.738675
0.557630 0.226390 0.636049
0.317450 0.205090 0.415981
0.923590 0.158450 0.900374
0.603310 0.147040 0.618930
0.528290 0.113670 0.531301
-0.260470 0.092500 -0.156918
-0.725900 0.063330 -0.574813
-0.717120 0.057310 -0.571576
-0.016920 0.017170 -0.002301
-0.059570 0.008900 -0.044553
-0.231280 -0.031460 -0.219655
-0.447800 -0.058060 -0.423276
-0.009400 -0.081680 -0.065780
0.299580 -0.099550 0.185315
-0.341000 2.870360 1.738589
-1.049600 2.840800 1.112859
-1.150590 2.701630 0.928251
-1.129470 2.639620 0.902430
-0.588940 2.572390 1.316263
0.095020 2.492070 1.843264
-0.370920 2.449640 1.415557
-0.382490 2.376030 1.353631
-0.059070 2.339690 1.603991
0.046510 2.295580 1.662919
-0.543910 2.221750 1.106758
-1.640510 2.198690 0.154446
-1.637620 2.126040 0.105541
-0.946880 2.084660 0.665865
-1.316820 2.061030 0.333392
-0.073380 2.028590 1.371796
-0.668990 1.990830 0.836711
-0.305090 1.937370 1.109517
-0.287800 1.897970 1.096415
1.023440 1.871330 2.196791
1.591490 1.836390 2.656946
2.255530 1.806120 3.202335
2.028590 1.759460 2.975636
1.106520 1.725150 2.164339
0.668050 1.688580 1.764223
0.419710 1.679270 1.545668
0.562900 1.634760 1.636415
0.226640 1.609530 1.331559
-0.461420 1.585290 0.727123
0.168360 1.556030 1.243984
0.896290 1.517660 1.838179
0.473440 1.493520 1.460184
-0.616290 1.446990 0.497140
-1.720730 1.444850 -0.447072
-1.740910 1.417630 -0.483544
-1.902540 1.387470 -0.642830
-1.595050 1.351610 -0.405728
-1.028110 1.317410 0.054003
-0.783900 1.293320 0.245415
-0.115180 1.271640 0.800873
0.437840 1.260470 1.265007
1.368040 1.214650 2.026582
1.748950 1.210990 2.349121
0.975520 1.174740 1.663325
-0.191540 1.145750 0.646678
-0.875140 1.128050 0.050673
-1.256040 1.096870 -0.296493
-1.228390 1.076510 -0.287289
-0.190780 1.049170 0.579034
-0.644120 1.042240 0.187184
-0.631520 1.003750 0.170722
-0.496560 0.973910 0.264818
-0.983620 0.964290 -0.157716
-1.059660 0.946880 -0.234931
-0.135900 0.920520 0.534908
0.068110 0.887700 0.685834
-0.193840 0.871470 0.450770
-0.112410 0.841090 0.498793
-1.155950 0.814600 -0.410656
-0.308500 0.798980 0.301643
-0.993840 0.778460 -0.297841
-0.757580 0.756250 -0.111885
-0.878820 0.744290 -0.223827
-1.026410 0.712590 -0.372219
-1.035790 0.695250 -0.392486
-0.857990 0.671820 -0.257292
-0.549450 0.651540 -0.008277
-0.269820 0.621150 0.208914
-0.463650 0.608740 0.034694
0.181090 0.580020 0.564706
-0.367700 0.550900 0.075694
0.351120 0.543620 0.684097
-0.329870 0.515080 0.082655
0.391400 0.492880 0.682600
0.774050 0.462250 0.987553
1.420370 0.434540 1.519628
1.419000 0.428480 1.514173
1.465810 0.400350 1.534237
0.960710 0.385460 1.092579
1.402720 0.346060 1.441998
1.375750 0.335170 1.411277
1.209420 0.309820 1.251380
1.288130 0.296430 1.309095
0.533480 0.265400 0.643020
1.155470 0.247010 1.160918
1.003750 0.224840 1.015740
0.126800 0.185930 0.239703
-0.309290 0.176760 -0.139007
-0.164550 0.143240 -0.039166
0.460300 0.133370 0.487197
-0.275540 0.101060 -0.163728
-0.158200 0.078920 -0.079227
-1.079650 0.047520 -0.887937
-1.208380 0.013660 -1.021758
-0.661180 0.011410 -0.556284
-0.027700 -0.035230 -0.048555
-0.058060 -0.043000 -0.079963
-0.205090 -0.062580 -0.219306
-0.388700 -0.102830 -0.404488
-0.820910 -0.127300 -0.790705
-0.646890 2.788210 1.419407
-0.359930 2.742360 1.631922
-1.245090 2.682840 0.834304
-0.777780 2.545890 1.136339
0.245460 2.481040 1.963873
0.156930 2.420480 1.845486
-0.169120 2.363570 1.526943
0.522820 2.324480 2.089910
0.184910 2.265210 1.759576
-1.219380 2.230720 0.536551
-1.220440 2.166150 0.489989
-1.408780 2.138210 0.309474
-0.773380 2.082470 0.812408
-0.606930 2.044540 0.927661
0.289630 2.015040 1.672063
-1.193940 1.962540 0.368634
-0.049280 1.921250 1.316466
0.360200 1.899490 1.650592
0.333310 1.861310 1.600643
1.105140 1.841830 2.245666
1.458510 1.783530 2.506062
0.328280 1.745490 1.514452
0.351380 1.718530 1.515106
0.382760 1.709820 1.535731
0.308770 1.674160 1.447362
0.882510 1.624360 1.901865
0.253480 1.612280 1.356413
0.030460 1.561100 1.129864
0.301670 1.537790 1.344873
0.095770 1.520040 1.156575
0.463370 1.498130 1.454849
-0.943350 1.455610 0.224072
-1.565350 1.425200 -0.328341
-1.377040 1.407430 -0.180174
-2.160940 1.374460 -0.872588
-1.745490 1.360410 -0.527914
-0.785600 1.333710 0.272524
-1.188340 1.288710 -0.103056
-0.107360 1.277290 0.811543
0.478210 1.245630 1.288971
1.136610 1.217270 1.830897
1.307330 1.196500 1.961929
0.096780 1.168260 0.908691
-0.812860 1.140450 0.112601
-0.773040 1.134230 0.142191
-0.458910 1.090940 0.379707
-0.244430 1.089120 0.561490
-0.923590 1.043540 -0.050439
-0.627240 1.034080 0.195822
-0.434260 1.009160 0.342920
-0.975520 0.984850 -0.136264
-0.568200 0.967490 0.199130
-0.615390 0.934400 0.135452
-0.515080 0.907200 0.201839
-0.507080 0.902670 0.205464
-0.737370 0.867080 -0.016267
-0.421900 0.848970 0.240198
-0.895540 0.819850 -0.184670
-0.726550 0.799670 -0.054697
-1.258250 0.782190 -0.520892
-1.391410 0.767310 -0.645073
-0.676220 0.729490 -0.061363
-1.581780 0.702610 -0.853313
-1.347870 0.684120 -0.666733
-1.286410 0.678740 -0.618078
-0.942960 0.645970 -0.348097
-0.499960 0.619020 0.010971
-0.644420 0.597910 -0.127261
0.673700 0.568200 0.976817
-0.299050 0.564370 0.143815
-0.347650 0.540430 0.085404
-0.095770 0.505940 0.276009
-0.588050 0.490900 -0.154813
0.355650 0.457520 0.627082
0.482990 0.442810 0.725372
1.446280 0.426830 1.536292
0.691420 0.396820 0.870758
0.474560 0.387620 0.679151
0.261510 0.363680 0.480373
0.578840 0.326160 0.724701
1.063180 0.318240 1.132511
1.151080 0.289110 1.186940
1.298550 0.260990 1.292930
0.587750 0.231280 0.665216
0.739670 0.226900 0.791790
0.088470 0.183630 0.205360
0.341000 0.179560 0.418030
0.820550 0.148560 0.805431
0.477930 0.126040 0.497063
0.201770 0.098800 0.242084
-0.011410 0.068110 0.038422
-0.751920 0.041250 -0.612636
-1.178240 0.016920 -0.993727
-0.283620 0.009400 -0.235438
-0.333310 -0.029960 -0.305683
0.460020 -0.042250 0.362776
-0.702610 -0.076400 -0.653738
-0.081680 -0.095270 -0.137084
0.329870 -0.132110 0.188146
1.595050 -0.135650 1.265541
-0.479620 2.731740 1.522251
-0.444750 2.615870 1.470082
0.180830 2.586340 1.983167
0.004890 2.509210 1.778453
-0.817400 2.475630 1.052840
-0.305870 2.397660 1.434325
-0.022190 2.320760 1.622085
-0.082690 2.288640 1.547733
0.212780 2.249200 1.772044
-0.597610 2.179430 1.030998
-1.002090 2.130870 0.651415
-0.363680 2.089090 1.166789
0.432330 2.052720 1.820509
1.350360 2.011240 2.574766
-0.759260 1.976480 0.749513
0.464760 1.926040 1.758613
0.378450 1.902540 1.668326
0.748600 1.880060 1.968373
1.067160 1.827000 2.202762
0.722640 1.804840 1.893026
-0.336490 1.744340 0.946222
1.300290 1.711980 2.320420
0.486940 1.707660 1.623127
0.372800 1.670100 1.499144
0.860160 1.631900 1.888120
0.680010 1.592380 1.706408
0.582690 1.577420 1.612761
0.382490 1.552680 1.424386
-0.356450 1.518450 0.769457
-0.427380 1.492000 0.690212
-0.728840 1.462880 0.412309
-2.376030 1.426580 -1.019324
-2.664950 1.404060 -1.281857
-3.138180 1.391410 -1.694729
-2.104900 1.346630 -0.844433
-0.598210 1.328840 0.429028
-0.667430 1.295060 0.346059
-0.001380 1.279560 0.903608
0.810770 1.247270 1.573989
0.105850 1.227860 0.958577
0.307450 1.190880 1.104504
-0.401160 1.166280 0.482273
-0.259180 1.141890 0.586214
-0.856900 1.119560 0.060239
-1.837740 1.095490 -0.793981
-0.855090 1.088670 0.039941
-1.115820 1.048300 -0.211152
-1.249450 1.027260 -0.340090
-0.630600 1.017110 0.180955
-1.117690 0.976740 -0.263349
-0.556160 0.969090 0.210538
-0.988520 0.930520 -0.185778
-0.768320 0.922440 -0.003539
-1.095490 0.889940 -0.305777
-0.435910 0.872930 0.245182
-0.767980 0.851120 -0.053679
-1.735230 0.816000 -0.904112
-1.120030 0.806250 -0.385901
-1.217270 0.778800 -0.488310
-1.929250 0.755250 -1.112675
-1.927640 0.726230 -1.131822
-1.662060 0.713560 -0.914094
-1.092300 0.699400 -0.437786
-1.150110 0.665240 -0.511285
-1.299710 0.637960 -0.658266
0.436460 0.633970 0.820826
0.321670 0.604220 0.701811
0.668680 0.571740 0.975035
-0.106360 0.564080 0.308081
-0.574690 0.528290 -0.116971
-0.859070 0.519090 -0.366210
-0.674330 0.497410 -0.223855
-0.806250 0.459190 -0.363481
-0.214570 0.454180 0.138007
0.440330 0.412050 0.667209
0.476810 0.398720 0.688920
0.171160 0.378180 0.413508
0.644120 0.356450 0.801839
0.315340 0.329340 0.502038
0.293030 0.316400 0.473845
0.374140 0.284140 0.520266
1.869880 0.269560 1.786650
1.708740 0.246490 1.632796
1.033220 0.210470 1.030733
1.199590 0.191290 1.159177
0.373600 0.170900 0.439732
1.130890 0.151600 1.072472
0.661180 0.133120 0.658482
0.083440 0.110390 0.149278
-0.970700 0.079920 -0.772032
-0.589540 0.037480 -0.476702
-1.694870 0.026200 -1.428136
-0.582990 0.003630 -0.495046
0.682850 -0.022190 0.567158
0.818450 -0.052790 0.661263
0.637350 -0.068360 0.495674
0.568200 -0.107110 0.409251
0.722970 -0.131100 0.524392
2.347500 -0.140200 1.904580
2.454710 -0.159470 1.982464
-1.149620 2.664950 0.903142
-0.396550 2.565590 1.475669
-0.199460 2.497710 1.595898
-0.295380 2.425200 1.462753
-0.279710 2.411200 1.466228
-0.033470 2.335830 1.623113
0.166830 2.299090 1.768100
-0.183380 2.242950 1.429481
-0.415880 2.174070 1.182324
-0.662420 2.133300 0.943060
-0.017170 2.109520 1.477000
0.554120 2.065240 1.933316
0.193080 2.022740 1.595097
-0.431230 1.964260 1.020864
-0.121750 1.929250 1.260266
-0.150840 1.883000 1.202732
-0.031210 1.848710 1.280596
0.735060 1.839100 1.927853
0.226390 1.792210 1.460520
0.439220 1.771370 1.627445
0.809370 1.739770 1.921044
0.322990 1.702300 1.479397
0.496840 1.678240 1.610774
0.789020 1.637620 1.831443
0.630600 1.591490 1.663604
0.315870 1.564500 1.375880
1.000850 1.549340 1.949828
-0.194350 1.507430 0.900026
-0.367430 1.474670 0.729128
-0.982810 1.463610 0.196048
-1.867010 1.438470 -0.576441
-2.371830 1.394060 -1.038734
-2.999980 1.390750 -1.577234
-1.919670 1.357890 -0.678368
-1.090940 1.332490 0.011037
-0.038740 1.291010 0.879815
0.084450 1.262140 0.964550
0.343400 1.256600 1.181661
-0.295120 1.235350 0.621624
-0.258140 1.199590 0.627902
-0.346060 1.181260 0.539896
-0.528290 1.143820 0.357879
-1.002920 1.135180 -0.053352
-0.802090 1.109300 0.099767
-1.302050 1.076960 -0.349843
-1.286980 1.045700 -0.359085
-0.763610 1.032790 0.078511
-0.269560 1.005410 0.480848
-0.980380 0.982000 -0.142428
-0.939060 0.961900 -0.121372
-0.795880 0.927820 -0.023258
-0.666170 0.919370 0.081481
-1.593270 0.883990 -0.734866
-1.865580 0.876240 -0.972777
-2.552350 0.842160 -1.583070
-2.292100 0.834320 -1.366476
-2.481040 0.807290 -1.546860
-2.118890 0.784580 -1.253804
-1.303810 0.758920 -0.576234
-0.462530 0.744620 0.131732
-0.930520 0.712270 -0.290598
-0.699720 0.693650 -0.106764
-0.811810 0.660240 -0.226063
0.432060 0.652470 0.830152
0.758590 0.615080 1.082424
0.219960 0.608130 0.617760
0.574990 0.576170 0.898198
0.078160 0.553240 0.457913
-0.732770 0.533770 -0.248026
-0.708400 0.502810 -0.249117
-0.805210 0.491740 -0.339577
-0.894040 0.459740 -0.438026
-1.215170 0.448350 -0.720181
0.025700 0.427660 0.324338
-0.365020 0.398180 -0.030008
-0.691420 0.388160 -0.315693
0.129830 0.366090 0.369682
0.435090 0.339680 0.611563
-0.032970 0.300360 0.184245
1.305570 0.297220 1.324540
1.651190 0.273460 1.602744
1.085500 0.251670 1.104490
1.068930 0.225360 1.071742
1.132800 0.186950 1.099099
1.168260 0.166330 1.114785
0.854730 0.136660 0.826191
